T:0.015625,|0.08854166666666667,V:0.0,|0.08854166666666667,
T:0.0,|0.09895833333333333,V:0.015625,|0.0625,
T:0.015625,|0.052083333333333336,V:0.0,|0.0625,
T:0.0,|0.026041666666666668,V:0.0,|0.036458333333333336,
T:0.0,|0.046875,V:0.0,|0.046875,
T:0.0,|0.005208333333333333,V:0.005208333333333333,|0.015625,
T:0.005208333333333333,|0.005208333333333333,V:0.005208333333333333,|0.010416666666666666,
T:0.005208333333333333,|0.005208333333333333,V:0.005208333333333333,|0.036458333333333336,
T:0.015625,|0.0,V:0.005208333333333333,|0.0,
T:0.010416666666666666,|0.010416666666666666,V:0.010416666666666666,|0.03125,
T:0.0,|0.0,V:0.005208333333333333,|0.0,
T:0.08333333333333333,|0.010416666666666666,V:0.08854166666666667,|0.005208333333333333,
T:0.390625,|0.0,V:0.3854166666666667,|0.0,
T:0.3854166666666667,|0.026041666666666668,V:0.328125,|0.015625,
T:0.3489583333333333,|0.010416666666666666,V:0.4010416666666667,|0.005208333333333333,
T:0.3802083333333333,|0.0,V:0.4427083333333333,|0.0,
T:0.4322916666666667,|0.0,V:0.453125,|0.010416666666666666,
T:0.328125,|0.0,V:0.3385416666666667,|0.010416666666666666,
T:0.3177083333333333,|0.005208333333333333,V:0.3697916666666667,|0.0,
T:0.46875,|0.0,V:0.4583333333333333,|0.005208333333333333,
T:0.4114583333333333,|0.0,V:0.3854166666666667,|0.0,
T:0.3802083333333333,|0.005208333333333333,V:0.390625,|0.005208333333333333,
T:0.421875,|0.005208333333333333,V:0.3854166666666667,|0.0,
T:0.4322916666666667,|0.0,V:0.453125,|0.0,
T:0.3697916666666667,|0.010416666666666666,V:0.3854166666666667,|0.0,
T:0.390625,|0.0,V:0.3802083333333333,|0.0,
T:0.453125,|0.010416666666666666,V:0.3229166666666667,|0.020833333333333332,
T:0.4270833333333333,|0.0,V:0.4114583333333333,|0.0,
T:0.390625,|0.0,V:0.390625,|0.005208333333333333,
T:0.4270833333333333,|0.0,V:0.46875,|0.0,
T:0.4635416666666667,|0.0,V:0.4895833333333333,|0.0,
T:0.4114583333333333,|0.0,V:0.4010416666666667,|0.0,
T:0.46875,|0.0,V:0.5208333333333334,|0.0,
T:0.4479166666666667,|0.0,V:0.4635416666666667,|0.0,
T:0.515625,|0.005208333333333333,V:0.4583333333333333,|0.0,
T:0.4114583333333333,|0.0,V:0.4270833333333333,|0.005208333333333333,
T:0.5260416666666666,|0.0,V:0.40625,|0.0,
T:0.421875,|0.0,V:0.4322916666666667,|0.0,
T:0.3697916666666667,|0.0,V:0.4427083333333333,|0.005208333333333333,
T:0.4322916666666667,|0.0,V:0.4114583333333333,|0.0,
T:0.4427083333333333,|0.0,V:0.4322916666666667,|0.005208333333333333,
T:0.484375,|0.0,V:0.4114583333333333,|0.0,
T:0.4947916666666667,|0.0,V:0.546875,|0.0,
T:0.4375,|0.0,V:0.53125,|0.005208333333333333,
T:0.3802083333333333,|0.0,V:0.4375,|0.0,
T:0.4583333333333333,|0.0,V:0.4895833333333333,|0.005208333333333333,
T:0.4375,|0.005208333333333333,V:0.3958333333333333,|0.0,
T:0.3802083333333333,|0.0,V:0.484375,|0.0,
T:0.453125,|0.0,V:0.4270833333333333,|0.005208333333333333,
T:0.4583333333333333,|0.0,V:0.4895833333333333,|0.0,
T:0.5729166666666666,|0.0,V:0.421875,|0.0,
T:0.4479166666666667,|0.0,V:0.4947916666666667,|0.0,
T:0.3177083333333333,|0.0,V:0.390625,|0.0,
T:0.46875,|0.0,V:0.4791666666666667,|0.0,
T:0.3802083333333333,|0.0,V:0.375,|0.005208333333333333,
T:0.453125,|0.0,V:0.5416666666666666,|0.0,
T:0.4270833333333333,|0.0,V:0.453125,|0.0,
T:0.3489583333333333,|0.005208333333333333,V:0.4375,|0.005208333333333333,
T:0.421875,|0.005208333333333333,V:0.46875,|0.0,
T:0.4166666666666667,|0.0,V:0.46875,|0.0,
T:0.5,|0.0,V:0.484375,|0.0,
T:0.4583333333333333,|0.0,V:0.5052083333333334,|0.0,
T:0.5520833333333334,|0.0,V:0.4270833333333333,|0.0,
T:0.4791666666666667,|0.0,V:0.4322916666666667,|0.0,
T:0.4947916666666667,|0.0,V:0.4583333333333333,|0.0,
T:0.46875,|0.0,V:0.4166666666666667,|0.0,
T:0.4270833333333333,|0.0,V:0.4270833333333333,|0.005208333333333333,
T:0.421875,|0.0,V:0.4739583333333333,|0.0,
T:0.5208333333333334,|0.0,V:0.4895833333333333,|0.0,
T:0.453125,|0.0,V:0.4739583333333333,|0.0,
T:0.421875,|0.0,V:0.40625,|0.0,
T:0.4635416666666667,|0.0,V:0.4322916666666667,|0.0,
T:0.4947916666666667,|0.005208333333333333,V:0.484375,|0.0,
T:0.4791666666666667,|0.005208333333333333,V:0.46875,|0.0,
T:0.4270833333333333,|0.0,V:0.4375,|0.0,
T:0.4739583333333333,|0.0,V:0.421875,|0.0,
T:0.3958333333333333,|0.0,V:0.453125,|0.0,
T:0.4739583333333333,|0.005208333333333333,V:0.46875,|0.0,
T:0.453125,|0.0,V:0.4270833333333333,|0.0,
T:0.4375,|0.005208333333333333,V:0.421875,|0.0,
T:0.4635416666666667,|0.0,V:0.4479166666666667,|0.005208333333333333,
T:0.4322916666666667,|0.005208333333333333,V:0.4427083333333333,|0.005208333333333333,
T:0.4375,|0.0,V:0.4791666666666667,|0.0,
T:0.5,|0.005208333333333333,V:0.4166666666666667,|0.0,
T:0.4583333333333333,|0.0,V:0.46875,|0.0,
T:0.4375,|0.0,V:0.3854166666666667,|0.005208333333333333,
T:0.4375,|0.0,V:0.46875,|0.005208333333333333,
T:0.4427083333333333,|0.0,V:0.46875,|0.005208333333333333,
T:0.4010416666666667,|0.0,V:0.4635416666666667,|0.0,
T:0.4739583333333333,|0.0,V:0.4114583333333333,|0.005208333333333333,
T:0.46875,|0.0,V:0.4479166666666667,|0.0,
T:0.4427083333333333,|0.0,V:0.4791666666666667,|0.0,
T:0.3697916666666667,|0.0,V:0.4322916666666667,|0.0,
T:0.4895833333333333,|0.0,V:0.46875,|0.0,
T:0.4270833333333333,|0.0,V:0.5052083333333334,|0.0,
T:0.5052083333333334,|0.0,V:0.515625,|0.0,
T:0.421875,|0.0,V:0.4791666666666667,|0.0,
T:0.4739583333333333,|0.005208333333333333,V:0.4791666666666667,|0.0,
T:0.4947916666666667,|0.0,V:0.5260416666666666,|0.0,
T:0.4375,|0.0,V:0.4270833333333333,|0.0,
T:0.4947916666666667,|0.0,V:0.4947916666666667,|0.0,
T:0.4947916666666667,|0.0,V:0.4427083333333333,|0.0,
T:0.4635416666666667,|0.0,V:0.4322916666666667,|0.0,
T:0.359375,|0.0,V:0.390625,|0.0,
T:0.515625,|0.0,V:0.5,|0.0,
T:0.4583333333333333,|0.0,V:0.4635416666666667,|0.0,
T:0.3958333333333333,|0.0,V:0.4635416666666667,|0.0,
T:0.40625,|0.0,V:0.421875,|0.0,
T:0.484375,|0.0,V:0.4010416666666667,|0.0,
T:0.484375,|0.0,V:0.40625,|0.010416666666666666,
T:0.390625,|0.0,V:0.40625,|0.0,
T:0.453125,|0.005208333333333333,V:0.4270833333333333,|0.0,
T:0.4791666666666667,|0.0,V:0.3802083333333333,|0.0,
T:0.3489583333333333,|0.0,V:0.3489583333333333,|0.005208333333333333,
T:0.5,|0.005208333333333333,V:0.5260416666666666,|0.005208333333333333,
T:0.4114583333333333,|0.0,V:0.4635416666666667,|0.0,
T:0.4322916666666667,|0.0,V:0.453125,|0.0,
T:0.390625,|0.005208333333333333,V:0.4322916666666667,|0.0,
T:0.4375,|0.0,V:0.5208333333333334,|0.0,
T:0.4322916666666667,|0.0,V:0.46875,|0.0,
T:0.4791666666666667,|0.0,V:0.4947916666666667,|0.0,
T:0.4895833333333333,|0.0,V:0.4635416666666667,|0.0,
T:0.390625,|0.0,V:0.3958333333333333,|0.0,
T:0.4791666666666667,|0.0,V:0.4739583333333333,|0.0,
T:0.4583333333333333,|0.0,V:0.4427083333333333,|0.0,
T:0.4270833333333333,|0.0,V:0.4791666666666667,|0.0,
T:0.4375,|0.0,V:0.4947916666666667,|0.0,
T:0.46875,|0.0,V:0.5052083333333334,|0.0,
T:0.4895833333333333,|0.0,V:0.4791666666666667,|0.0,
T:0.3489583333333333,|0.0,V:0.4947916666666667,|0.0,
T:0.3958333333333333,|0.0,V:0.4166666666666667,|0.0,
T:0.5208333333333334,|0.0,V:0.4739583333333333,|0.0,
T:0.5052083333333334,|0.0,V:0.5104166666666666,|0.0,
T:0.4322916666666667,|0.0,V:0.484375,|0.005208333333333333,
T:0.4635416666666667,|0.0,V:0.4166666666666667,|0.0,
T:0.515625,|0.0,V:0.484375,|0.0,
T:0.4322916666666667,|0.0,V:0.453125,|0.0,
T:0.4166666666666667,|0.0,V:0.421875,|0.0,
T:0.4427083333333333,|0.0,V:0.40625,|0.0,
T:0.4635416666666667,|0.0,V:0.4739583333333333,|0.0,
T:0.4479166666666667,|0.0,V:0.4895833333333333,|0.0,
T:0.4739583333333333,|0.0,V:0.5416666666666666,|0.0,
T:0.4791666666666667,|0.0,V:0.4166666666666667,|0.0,
T:0.421875,|0.0,V:0.4114583333333333,|0.0,
T:0.40625,|0.0,V:0.4895833333333333,|0.0,
T:0.515625,|0.0,V:0.4114583333333333,|0.0,
T:0.4322916666666667,|0.0,V:0.484375,|0.0,
T:0.53125,|0.0,V:0.5208333333333334,|0.0,
T:0.46875,|0.0,V:0.484375,|0.0,
T:0.4114583333333333,|0.0,V:0.4427083333333333,|0.0,
T:0.515625,|0.005208333333333333,V:0.5,|0.0,
T:0.390625,|0.0,V:0.4739583333333333,|0.0,
T:0.4895833333333333,|0.0,V:0.5208333333333334,|0.0,
T:0.4270833333333333,|0.0,V:0.375,|0.0,
T:0.5052083333333334,|0.0,V:0.4479166666666667,|0.0,
T:0.46875,|0.0,V:0.453125,|0.0,
T:0.4375,|0.0,V:0.4270833333333333,|0.0,
T:0.4270833333333333,|0.0,V:0.484375,|0.0,
T:0.484375,|0.0,V:0.4166666666666667,|0.0,
T:0.5,|0.0,V:0.4010416666666667,|0.0,
T:0.484375,|0.0,V:0.5104166666666666,|0.0,
T:0.515625,|0.0,V:0.4739583333333333,|0.0,
T:0.4635416666666667,|0.0,V:0.4895833333333333,|0.0,
T:0.515625,|0.0,V:0.5,|0.0,
T:0.5208333333333334,|0.0,V:0.421875,|0.0,
T:0.4739583333333333,|0.0,V:0.46875,|0.0,
T:0.4947916666666667,|0.0,V:0.4635416666666667,|0.0,
T:0.4947916666666667,|0.0,V:0.4270833333333333,|0.0,
T:0.4375,|0.005208333333333333,V:0.4739583333333333,|0.0,
T:0.4739583333333333,|0.0,V:0.4583333333333333,|0.0,
T:0.5052083333333334,|0.0,V:0.484375,|0.0,
T:0.453125,|0.0,V:0.5,|0.0,
T:0.484375,|0.0,V:0.421875,|0.005208333333333333,
T:0.4583333333333333,|0.0,V:0.484375,|0.0,
T:0.46875,|0.0,V:0.46875,|0.0,
T:0.5260416666666666,|0.0,V:0.4427083333333333,|0.0,
T:0.4114583333333333,|0.0,V:0.4322916666666667,|0.0,
T:0.4635416666666667,|0.0,V:0.421875,|0.0,
T:0.4895833333333333,|0.0,V:0.4479166666666667,|0.0,
T:0.515625,|0.0,V:0.40625,|0.0,
T:0.4635416666666667,|0.0,V:0.5364583333333334,|0.0,
T:0.46875,|0.0,V:0.5052083333333334,|0.0,
T:0.453125,|0.005208333333333333,V:0.46875,|0.0,
T:0.515625,|0.0,V:0.4583333333333333,|0.0,
T:0.4479166666666667,|0.0,V:0.4947916666666667,|0.0,
T:0.5625,|0.0,V:0.4427083333333333,|0.0,
T:0.4427083333333333,|0.0,V:0.46875,|0.0,
T:0.4635416666666667,|0.0,V:0.4479166666666667,|0.0,
T:0.4114583333333333,|0.0,V:0.4375,|0.0,
T:0.4895833333333333,|0.005208333333333333,V:0.4583333333333333,|0.0,
T:0.4479166666666667,|0.0,V:0.4322916666666667,|0.010416666666666666,
T:0.4427083333333333,|0.0,V:0.4479166666666667,|0.0,
T:0.5052083333333334,|0.0,V:0.4270833333333333,|0.005208333333333333,
T:0.4895833333333333,|0.0,V:0.4270833333333333,|0.0,
T:0.546875,|0.0,V:0.5260416666666666,|0.0,
T:0.4270833333333333,|0.0,V:0.4739583333333333,|0.0,
T:0.4739583333333333,|0.0,V:0.4635416666666667,|0.0,
T:0.5520833333333334,|0.0,V:0.4895833333333333,|0.0,
T:0.5104166666666666,|0.0,V:0.515625,|0.0,
T:0.4583333333333333,|0.0,V:0.4375,|0.005208333333333333,
T:0.4427083333333333,|0.0,V:0.4583333333333333,|0.0,
T:0.515625,|0.0,V:0.453125,|0.0,
T:0.3697916666666667,|0.0,V:0.4947916666666667,|0.0,
T:0.4791666666666667,|0.0,V:0.4270833333333333,|0.0,
T:0.4947916666666667,|0.0,V:0.4583333333333333,|0.0,
T:0.5052083333333334,|0.0,V:0.4739583333333333,|0.0,
T:0.4427083333333333,|0.0,V:0.4739583333333333,|0.0,
T:0.453125,|0.010416666666666666,V:0.5052083333333334,|0.015625,
T:0.453125,|0.0,V:0.5052083333333334,|0.0,
T:0.4322916666666667,|0.0,V:0.5208333333333334,|0.0,
T:0.484375,|0.005208333333333333,V:0.4791666666666667,|0.0,
T:0.4479166666666667,|0.0,V:0.4635416666666667,|0.0,
T:0.4791666666666667,|0.0,V:0.4895833333333333,|0.0,
T:0.4583333333333333,|0.0,V:0.4322916666666667,|0.0,
T:0.5104166666666666,|0.0,V:0.515625,|0.0,
T:0.4375,|0.0,V:0.4114583333333333,|0.0,
T:0.484375,|0.0,V:0.4479166666666667,|0.0,
T:0.4635416666666667,|0.0,V:0.5,|0.0,
T:0.5,|0.0,V:0.4166666666666667,|0.005208333333333333,
T:0.4635416666666667,|0.0,V:0.390625,|0.0,
T:0.453125,|0.0,V:0.3645833333333333,|0.015625,
T:0.46875,|0.0,V:0.4583333333333333,|0.0,
T:0.421875,|0.0,V:0.5208333333333334,|0.0,
T:0.4322916666666667,|0.0,V:0.3697916666666667,|0.0,
T:0.4635416666666667,|0.0,V:0.4635416666666667,|0.0,
T:0.4635416666666667,|0.0,V:0.4947916666666667,|0.0,
T:0.5,|0.0,V:0.4791666666666667,|0.0,
T:0.4427083333333333,|0.0,V:0.375,|0.0,
T:0.453125,|0.0,V:0.515625,|0.0,
T:0.4427083333333333,|0.0,V:0.4427083333333333,|0.0,
T:0.4322916666666667,|0.0,V:0.5,|0.0,
T:0.421875,|0.0,V:0.4166666666666667,|0.0,
T:0.5052083333333334,|0.0,V:0.4322916666666667,|0.0,
T:0.4479166666666667,|0.0,V:0.515625,|0.0,
T:0.4739583333333333,|0.005208333333333333,V:0.4322916666666667,|0.0,
T:0.4479166666666667,|0.0,V:0.421875,|0.0,
T:0.5052083333333334,|0.0,V:0.4947916666666667,|0.0,
T:0.4427083333333333,|0.0,V:0.4635416666666667,|0.0,
T:0.4375,|0.0,V:0.4427083333333333,|0.0,
T:0.4114583333333333,|0.0,V:0.4427083333333333,|0.0,
T:0.40625,|0.0,V:0.484375,|0.0,
T:0.4635416666666667,|0.0,V:0.484375,|0.0,
T:0.4791666666666667,|0.0,V:0.5104166666666666,|0.0,
T:0.40625,|0.0,V:0.46875,|0.0,
T:0.4322916666666667,|0.0,V:0.4375,|0.0,
T:0.5,|0.0,V:0.4583333333333333,|0.0,
T:0.3854166666666667,|0.005208333333333333,V:0.515625,|0.0,
T:0.46875,|0.0,V:0.453125,|0.0,
T:0.4166666666666667,|0.0,V:0.4583333333333333,|0.0,
T:0.484375,|0.0,V:0.4791666666666667,|0.0,
T:0.4739583333333333,|0.0,V:0.484375,|0.0,
T:0.4791666666666667,|0.0,V:0.53125,|0.0,
T:0.4739583333333333,|0.0,V:0.4322916666666667,|0.0,
T:0.40625,|0.0,V:0.4947916666666667,|0.0,
T:0.4791666666666667,|0.0,V:0.484375,|0.0,
T:0.46875,|0.0,V:0.4375,|0.0,
T:0.453125,|0.0,V:0.4427083333333333,|0.0,
T:0.4270833333333333,|0.005208333333333333,V:0.4791666666666667,|0.0,
T:0.4114583333333333,|0.0,V:0.3697916666666667,|0.0,
T:0.4114583333333333,|0.0,V:0.4322916666666667,|0.005208333333333333,
T:0.4791666666666667,|0.0,V:0.453125,|0.0,
T:0.4322916666666667,|0.0,V:0.4427083333333333,|0.005208333333333333,
T:0.4739583333333333,|0.0,V:0.453125,|0.0,
T:0.3958333333333333,|0.010416666666666666,V:0.515625,|0.0,
T:0.5104166666666666,|0.0,V:0.453125,|0.0,
T:0.4322916666666667,|0.0,V:0.4375,|0.0,
T:0.4583333333333333,|0.0,V:0.5416666666666666,|0.0,
T:0.46875,|0.0,V:0.515625,|0.0,
T:0.46875,|0.0,V:0.4479166666666667,|0.0,
T:0.4322916666666667,|0.0,V:0.4375,|0.0,
T:0.4791666666666667,|0.0,V:0.4791666666666667,|0.0,
T:0.5572916666666666,|0.0,V:0.4427083333333333,|0.0,
T:0.421875,|0.005208333333333333,V:0.4791666666666667,|0.0,
T:0.4270833333333333,|0.0,V:0.4791666666666667,|0.0,
T:0.4583333333333333,|0.0,V:0.421875,|0.0,
T:0.40625,|0.0,V:0.4114583333333333,|0.0,
T:0.453125,|0.0,V:0.4166666666666667,|0.005208333333333333,
T:0.4739583333333333,|0.0,V:0.4166666666666667,|0.0,
T:0.5364583333333334,|0.0,V:0.4479166666666667,|0.0,
T:0.4739583333333333,|0.0,V:0.4739583333333333,|0.0,
T:0.46875,|0.0,V:0.375,|0.0,
T:0.5052083333333334,|0.0,V:0.3645833333333333,|0.0,
T:0.4947916666666667,|0.0,V:0.4583333333333333,|0.0,
T:0.5364583333333334,|0.0,V:0.53125,|0.005208333333333333,
T:0.515625,|0.010416666666666666,V:0.4583333333333333,|0.0,
T:0.4270833333333333,|0.0,V:0.4947916666666667,|0.0,
T:0.4375,|0.005208333333333333,V:0.4270833333333333,|0.0,
T:0.4947916666666667,|0.0,V:0.4270833333333333,|0.0,
T:0.4270833333333333,|0.0,V:0.4739583333333333,|0.0,
T:0.390625,|0.0,V:0.4166666666666667,|0.0,
T:0.46875,|0.0,V:0.4895833333333333,|0.0,
T:0.4322916666666667,|0.0,V:0.3802083333333333,|0.0,
T:0.484375,|0.0,V:0.453125,|0.0,
T:0.4635416666666667,|0.0,V:0.453125,|0.005208333333333333,
T:0.5520833333333334,|0.0,V:0.4270833333333333,|0.005208333333333333,
T:0.4479166666666667,|0.005208333333333333,V:0.4791666666666667,|0.0,
T:0.4895833333333333,|0.0,V:0.4322916666666667,|0.0,
T:0.46875,|0.0,V:0.4791666666666667,|0.0,
T:0.4947916666666667,|0.0,V:0.421875,|0.0,
T:0.4947916666666667,|0.0,V:0.40625,|0.0,
T:0.5,|0.0,V:0.4895833333333333,|0.0,
T:0.4322916666666667,|0.0,V:0.484375,|0.0,
T:0.4322916666666667,|0.0,V:0.4791666666666667,|0.0,
T:0.5364583333333334,|0.0,V:0.4427083333333333,|0.0,
T:0.546875,|0.0,V:0.40625,|0.0,
T:0.4895833333333333,|0.005208333333333333,V:0.4739583333333333,|0.005208333333333333,
T:0.4322916666666667,|0.005208333333333333,V:0.390625,|0.005208333333333333,
T:0.46875,|0.0,V:0.4947916666666667,|0.0,
T:0.421875,|0.0,V:0.4427083333333333,|0.0,
T:0.5,|0.0,V:0.5,|0.0,
T:0.4947916666666667,|0.0,V:0.4947916666666667,|0.0,
T:0.4635416666666667,|0.0,V:0.453125,|0.0,
T:0.453125,|0.0,V:0.4635416666666667,|0.0,
